지역코드	지역명	방향	각도	1월	2월	3월	4월	5월	6월	7월	8월	9월	10월	11월	12월	연간합
01	춘천	수평	0˚	100.74	119.30	193.53	176.69	223.50	214.39	186.05	163.31	161.86	139.49	99.61	80.55	1359
01	춘천	남	30˚	170.25	177.14	244.97	194.06	224.36	209.10	187.77	177.28	189.86	192.93	160.51	144.34	1660.0
01	춘천	남	45˚	191.36	191.84	250.52	187.45	207.30	190.82	174.34	170.45	189.03	204.31	178.01	164.79	1679.7
01	춘천	남	60˚	201.22	195.46	241.82	171.07	180.06	163.78	152.75	154.89	178.14	204.13	185.09	175.47	1608.9
01	춘천	남	90˚	185.30	169.22	184.94	113.60	104.14	93.26	92.21	102.25	129.76	169.96	166.76	165.37	1223.2
01	춘천	남동	30˚	150.42	162.95	227.01	190.60	226.78	210.62	190.35	169.49	187.77	183.21	143.75	126.26	1584.6
01	춘천	남동	45˚	163.78	172.63	226.99	184.24	213.32	195.00	179.27	161.15	186.78	191.17	154.38	139.25	1583.2
01	춘천	남동	60˚	167.88	172.85	216.69	170.60	191.39	172.20	161.23	146.98	176.95	189.14	156.44	144.63	1509.2
01	춘천	남동	90˚	147.84	146.19	167.25	125.11	131.14	115.72	111.84	105.00	134.06	156.74	135.50	130.59	1172.8
01	춘천	남서	30˚	146.51	155.21	226.01	186.02	215.75	206.46	181.92	175.03	173.01	169.28	137.54	123.11	1531.3
01	춘천	남서	45˚	157.80	161.37	225.50	178.16	198.49	190.12	169.16	168.66	166.79	172.49	146.20	135.05	1512.0
01	춘천	남서	60˚	160.66	159.46	215.15	163.62	175.19	167.40	150.74	155.18	154.16	167.08	146.61	139.42	1427.6
01	춘천	남서	90˚	139.91	131.79	166.09	118.24	117.94	112.09	103.88	111.84	112.42	133.77	124.38	124.33	1092.8
01	춘천	동	30˚	102.30	122.91	183.85	173.83	217.88	206.78	185.48	154.27	166.17	146.56	100.08	83.59	1347.3
01	춘천	동	45˚	100.32	120.03	173.19	164.40	203.30	191.38	174.12	142.99	158.96	143.55	97.02	82.89	1280.3
01	춘천	동	60˚	95.79	114.24	159.73	151.23	183.65	171.37	157.83	129.06	146.89	136.11	92.12	80.48	1182.4
01	춘천	동	90˚	81.21	94.69	125.06	116.45	135.82	126.31	118.66	96.87	113.07	110.46	75.72	69.15	922.8
01	춘천	서	30˚	97.56	113.32	182.75	167.27	202.01	200.73	173.75	162.04	146.71	128.59	93.09	79.99	1277.6
01	춘천	서	45˚	94.08	108.14	172.13	155.91	182.91	184.15	159.85	152.66	134.58	121.04	88.40	78.43	1193.1
01	춘천	서	60˚	89.59	101.23	158.46	141.70	161.65	163.80	142.98	139.15	120.81	112.41	82.02	75.07	1088.2
01	춘천	서	90˚	74.37	82.12	123.78	107.87	118.20	119.06	105.21	105.23	90.74	91.10	67.06	64.47	839.9
01	춘천	북서	30˚	51.14	71.13	132.93	145.11	187.30	192.35	165.13	143.61	121.38	88.35	51.02	38.81	1015.5
01	춘천	북서	45˚	39.80	55.86	105.71	123.20	157.98	168.22	143.95	125.48	99.82	70.98	38.74	31.20	849.4
01	춘천	북서	60˚	36.09	48.69	87.19	103.99	129.85	141.51	121.75	107.12	83.79	62.00	34.26	29.64	721.3
01	춘천	북서	90˚	35.11	44.09	68.79	78.87	92.57	99.28	87.46	79.91	65.26	54.46	32.96	30.37	562.4
01	춘천	북동	30˚	52.88	76.72	133.61	150.14	199.44	197.41	174.50	137.86	135.43	100.14	54.64	40.53	1062.8
01	춘천	북동	45˚	41.48	61.68	106.06	129.75	174.08	174.81	156.18	118.12	116.27	82.65	41.87	32.40	903.6
01	춘천	북동	60˚	37.53	53.83	87.55	110.87	146.98	148.49	134.43	99.81	99.31	71.17	36.70	30.32	773.0
01	춘천	북동	90˚	36.70	47.48	69.45	84.12	104.28	105.89	98.52	74.93	75.20	58.86	34.09	30.72	599.7
01	춘천	북	30˚	27.80	48.41	107.07	137.21	187.32	192.23	166.48	133.43	114.89	69.10	29.24	21.76	904.0
01	춘천	북	45˚	27.97	32.93	57.49	106.77	154.28	166.15	143.77	108.24	82.95	42.76	25.84	23.72	712.3
01	춘천	북	60˚	29.85	34.84	41.32	72.21	114.05	132.23	114.33	78.36	58.32	43.32	27.57	25.55	564.9
01	춘천	북	90˚	32.82	37.41	46.98	56.76	67.21	77.26	71.18	58.40	54.79	44.67	30.40	28.31	443.1
02	강릉	수평	0˚	93.78	126.92	163.65	192.13	216.88	219.61	181.51	158.16	170.37	136.97	94.24	90.65	1347.2
02	강릉	남	30˚	159.77	187.94	207.99	212.39	216.69	212.19	182.17	170.38	204.22	192.58	148.29	162.79	1647.3
02	강릉	남	45˚	179.91	203.26	213.31	205.44	199.72	192.40	168.78	163.28	204.69	204.61	163.50	185.74	1666.8
02	강릉	남	60˚	189.43	206.81	206.64	187.60	173.02	163.74	147.45	148.01	193.89	204.79	169.27	197.64	1596.1
02	강릉	남	90˚	174.79	178.48	159.95	124.17	99.32	90.79	88.56	97.09	142.16	170.34	151.55	185.87	1212.3
02	강릉	남동	30˚	137.45	167.99	192.96	201.00	211.97	211.20	178.70	162.40	190.92	171.85	131.53	137.04	1529.0
02	강릉	남동	45˚	148.70	175.80	193.29	192.18	196.45	194.32	166.26	154.26	187.85	176.39	140.05	149.32	1513.9
02	강릉	남동	60˚	151.87	174.50	185.19	176.12	174.21	170.97	148.71	140.55	176.66	171.66	140.74	153.46	1433.2
02	강릉	남동	90˚	132.67	145.38	143.85	126.50	118.49	114.84	104.28	100.80	133.26	138.47	120.86	136.26	1105.3
02	강릉	남서	30˚	139.83	168.58	192.89	208.02	215.99	213.72	183.05	171.03	194.02	175.97	130.42	142.38	1559.1
02	강릉	남서	45˚	151.79	176.30	193.04	201.34	201.60	197.52	172.25	165.60	191.68	182.37	138.84	157.20	1554.2
02	강릉	남서	60˚	155.61	175.31	184.87	186.37	179.80	174.60	155.14	153.33	180.53	178.72	139.48	162.95	1478.9
02	강릉	남서	90˚	136.91	146.09	143.72	135.78	123.11	117.86	108.81	112.10	136.56	145.50	119.08	146.28	1146.7
02	강릉	동	30˚	91.13	123.43	157.33	177.48	201.09	206.65	172.22	148.70	161.95	129.27	93.19	85.94	1276.6
02	강릉	동	45˚	88.07	118.75	148.92	164.05	184.34	190.38	159.63	137.90	152.37	122.41	90.43	82.82	1197.3
02	강릉	동	60˚	83.59	112.33	137.86	148.26	164.75	170.53	144.53	124.79	139.77	113.65	85.67	79.21	1098.5
02	강릉	동	90˚	70.15	92.11	108.40	112.68	122.48	126.54	109.48	95.16	107.75	91.31	70.14	67.05	856.3
02	강릉	서	30˚	93.51	124.52	157.32	186.66	206.06	210.29	178.16	160.51	165.70	134.15	92.00	92.23	1315.3
02	강릉	서	45˚	91.16	119.97	148.94	175.83	190.77	195.07	167.24	153.16	156.34	128.24	88.51	90.90	1245.9
02	강릉	서	60˚	87.41	113.19	137.85	160.77	171.88	175.44	152.13	141.21	143.94	120.03	83.10	87.20	1149.5
02	강릉	서	90˚	73.41	92.20	108.46	122.47	127.31	130.36	115.24	108.67	112.39	97.50	69.04	74.69	899.3
02	강릉	북서	30˚	47.36	77.52	116.39	156.74	189.60	200.83	167.90	142.71	131.50	87.32	53.09	41.84	1032.5
02	강릉	북서	45˚	36.32	60.98	94.62	132.47	164.02	177.21	149.78	126.64	109.49	68.38	42.02	31.47	872.4
02	강릉	북서	60˚	32.70	52.58	79.80	110.85	137.81	150.65	129.31	109.53	92.67	57.67	37.49	28.87	745.6
02	강릉	북서	90˚	32.30	46.39	63.81	82.49	97.73	107.53	94.82	82.81	72.67	48.64	34.56	29.87	580.0
02	강릉	북동	30˚	46.29	76.89	116.33	150.04	186.19	198.12	163.75	133.77	128.99	84.29	54.09	39.51	1007.1
02	강릉	북동	45˚	35.60	60.79	94.40	124.29	159.20	173.57	144.02	115.18	107.10	65.40	42.51	29.94	842.0
02	강릉	북동	60˚	32.08	52.68	79.61	103.02	132.77	146.62	123.59	98.10	90.11	54.89	37.32	27.54	715.0
02	강릉	북동	90˚	31.91	46.97	63.59	77.94	95.52	105.16	91.21	75.01	69.40	46.92	34.33	29.08	560.4
02	강릉	북	30˚	23.77	50.22	94.80	140.34	182.18	197.02	162.65	131.32	113.88	60.16	32.06	19.43	883.4
02	강릉	북	45˚	23.82	32.60	54.80	103.33	150.32	169.93	140.67	107.76	76.92	31.03	27.93	21.42	688.3
02	강릉	북	60˚	25.90	34.87	43.84	63.24	111.46	134.54	112.13	79.42	51.83	32.47	29.13	23.58	543.2
02	강릉	북	90˚	29.57	38.40	46.70	52.15	65.13	76.64	69.43	58.15	51.84	37.12	30.59	27.76	426.3
03	서울	수평	0˚	95.69	125.25	158.88	157.15	209.28	211.73	145.75	141.46	142.19	142.29	89.01	76.12	1237.5
03	서울	남	30˚	157.74	179.60	198.05	174.05	210.01	204.43	148.98	153.54	166.24	194.86	136.40	129.87	1498.7
03	서울	남	45˚	176.02	192.37	201.65	168.80	194.32	185.52	139.37	147.99	165.45	205.59	149.32	146.37	1512.2
03	서울	남	60˚	183.94	194.14	194.02	154.73	169.31	158.15	123.19	135.15	156.02	204.71	153.71	154.30	1445.2
03	서울	남	90˚	167.26	164.97	147.87	104.36	99.65	88.63	76.82	91.22	114.13	169.19	136.29	142.87	1095.9
03	서울	남동	30˚	135.68	160.75	180.79	170.22	206.40	204.23	149.51	148.33	159.98	175.87	122.71	111.58	1405.6
03	서울	남동	45˚	144.97	166.61	178.53	164.48	191.84	188.22	141.38	142.42	157.69	179.47	130.01	120.57	1390.8
03	서울	남동	60˚	146.01	163.49	168.16	151.85	170.76	166.17	127.59	131.44	148.94	174.46	130.36	122.95	1314.7
03	서울	남동	90˚	123.97	133.15	126.67	110.31	116.78	112.39	89.97	97.01	113.57	140.03	110.54	107.13	1007.5
03	서울	남서	30˚	139.11	161.92	186.61	165.36	207.75	205.23	145.60	152.72	157.42	179.13	119.64	113.93	1412.0
03	서울	남서	45˚	149.68	167.81	186.29	158.09	193.52	189.53	136.43	148.13	154.32	184.28	126.06	123.92	1399.9
03	서울	남서	60˚	151.79	164.82	177.14	144.97	172.69	167.39	122.27	137.31	145.08	179.95	125.60	126.99	1325.2
03	서울	남서	90˚	130.63	134.11	135.36	104.10	118.19	113.09	85.64	101.88	109.62	145.35	105.21	111.65	1017.7
03	서울	동	30˚	88.17	119.43	146.59	154.61	196.31	200.74	145.28	137.17	140.65	135.94	88.58	72.73	1187.3
03	서울	동	45˚	81.77	112.57	135.63	145.21	180.43	185.66	136.59	129.78	134.07	128.95	85.17	69.09	1113.2
03	서울	동	60˚	73.99	103.77	122.97	132.37	161.32	166.82	124.19	119.51	124.38	119.61	80.08	64.50	1017.2
03	서울	동	90˚	58.50	82.02	93.19	100.28	118.79	124.05	93.53	92.55	97.39	94.66	64.38	52.30	782.1
03	서울	서	30˚	92.19	120.58	153.97	148.04	197.98	201.82	139.83	143.22	137.43	139.82	85.32	75.52	1194.5
03	서울	서	45˚	86.70	113.98	144.69	137.30	182.58	186.88	129.66	136.52	130.03	133.46	80.99	72.58	1121.3
03	서울	서	60˚	80.40	105.32	132.32	123.95	163.57	167.94	116.66	126.44	119.98	124.70	75.01	68.09	1025.6
03	서울	서	90˚	63.35	83.11	101.89	92.77	120.35	124.83	87.64	99.60	93.60	99.58	60.18	55.62	790.5
03	서울	북서	30˚	46.54	77.03	115.80	129.35	183.56	193.41	133.44	128.55	113.92	96.08	52.10	38.08	955.8
03	서울	북서	45˚	33.40	59.56	93.56	109.81	159.01	170.77	118.27	114.70	97.55	77.68	41.48	29.56	808.0
03	서울	북서	60˚	29.22	50.41	77.61	92.38	133.73	145.25	101.29	100.69	84.42	66.39	36.99	27.10	691.2
03	서울	북서	90˚	29.14	43.31	59.96	69.12	95.17	104.05	74.62	78.45	66.28	55.22	33.42	26.84	537.6
03	서울	북동	30˚	44.40	76.40	110.74	134.21	182.41	192.72	137.57	123.91	116.20	93.57	53.76	36.96	951.9
03	서울	북동	45˚	31.99	58.88	87.95	115.58	157.44	169.88	123.86	109.46	100.14	74.92	42.93	28.79	805.2
03	서울	북동	60˚	28.25	49.65	72.38	98.10	132.09	144.56	107.41	95.41	86.90	63.78	38.09	26.66	689.4
03	서울	북동	90˚	28.94	42.73	56.35	73.53	94.37	103.65	78.62	73.37	67.69	53.59	34.03	26.66	536.0
03	서울	북	30˚	23.88	52.96	95.03	123.31	177.82	190.83	133.05	120.21	103.15	70.85	34.67	21.76	839.1
03	서울	북	45˚	23.38	33.95	56.97	96.94	148.32	165.32	116.58	100.56	76.17	42.92	30.61	23.16	669.4
03	서울	북	60˚	25.14	35.22	43.33	66.93	112.11	131.86	94.72	76.55	55.30	43.17	31.38	24.40	541.3
03	서울	북	90˚	28.30	36.84	44.83	53.62	67.53	76.06	60.99	57.93	51.04	44.33	31.43	26.01	423.0
04	인천	수평	0˚	110.18	127.65	137.54	195.91	227.54	205.59	141.19	163.81	158.59	137.63	91.85	81.61	1298.8
04	인천	남	30˚	188.43	184.09	170.32	214.52	225.43	199.12	141.80	174.27	188.64	183.23	142.43	144.33	1573.4
04	인천	남	45˚	212.34	197.64	173.19	206.95	207.05	181.33	131.53	166.06	188.60	191.54	156.50	164.15	1587.8
04	인천	남	60˚	223.68	199.94	166.57	188.67	178.76	155.40	115.18	149.74	178.30	189.21	161.63	174.29	1517.7
04	인천	남	90˚	206.48	170.93	127.30	125.11	101.71	89.19	69.89	97.00	130.23	153.97	144.30	163.44	1151.1
04	인천	남동	30˚	163.30	165.89	155.01	208.76	226.01	200.01	144.88	176.87	182.11	168.52	128.18	124.69	1491.7
04	인천	남동	45˚	177.54	172.91	152.99	200.69	210.47	185.20	137.29	171.01	180.53	171.39	136.44	136.55	1483.2
04	인천	남동	60˚	181.61	170.56	144.20	184.57	187.50	164.25	124.02	157.84	171.25	166.10	137.50	141.00	1408.2
04	인천	남동	90˚	159.38	140.78	109.61	133.07	127.43	111.92	86.88	114.75	130.78	132.30	117.86	125.85	1087.0
04	인천	남서	30˚	162.80	164.82	164.05	205.93	220.10	199.11	137.90	164.51	175.01	167.72	124.61	124.18	1467.2
04	인천	남서	45˚	176.16	170.95	165.20	196.62	202.86	184.06	128.18	154.92	170.88	170.52	131.89	135.83	1450.4
04	인천	남서	60˚	179.84	168.11	158.44	179.56	179.28	162.78	114.24	139.84	160.15	164.93	132.06	140.12	1370.9
04	인천	남서	90˚	158.02	137.93	123.71	128.04	120.68	110.28	79.36	99.06	120.13	130.92	111.81	124.84	1053.7
04	인천	동	30˚	108.24	124.25	127.83	188.35	217.14	197.24	142.54	167.39	157.68	133.78	92.73	81.82	1269.6
04	인천	동	45˚	105.26	118.81	119.46	176.06	200.99	183.40	135.10	159.97	150.53	127.12	90.24	80.30	1202.6
04	인천	동	60˚	99.88	111.00	109.55	159.96	180.60	165.31	123.46	147.77	139.74	117.88	85.94	77.24	1108.4
04	인천	동	90˚	84.66	89.75	85.35	119.97	133.33	122.82	93.51	112.59	109.18	93.01	70.65	65.72	861.7
04	인천	서	30˚	106.87	122.69	139.36	184.17	208.80	195.60	132.51	150.64	148.33	132.62	89.01	81.10	1235.0
04	인천	서	45˚	103.68	116.80	133.71	170.01	190.43	181.08	122.30	138.14	138.67	125.57	85.47	79.38	1157.2
04	인천	서	60˚	99.29	108.84	124.56	153.25	169.20	162.64	109.92	123.93	127.04	116.41	80.31	76.25	1059.6
04	인천	서	90˚	83.48	87.35	98.62	115.81	123.86	120.52	82.49	94.12	98.81	91.63	65.96	64.99	823.0
04	인천	북서	30˚	52.68	78.58	107.58	158.56	194.04	188.05	126.73	136.91	118.98	94.58	54.12	39.50	986.5
04	인천	북서	45˚	39.34	61.86	90.68	132.86	165.37	166.53	111.25	116.72	98.38	76.87	43.93	31.11	829.3
04	인천	북서	60˚	34.99	53.00	77.77	110.86	137.17	142.03	94.82	98.61	83.22	65.51	39.49	28.64	706.0
04	인천	북서	90˚	34.85	45.49	60.84	83.17	97.14	102.20	69.97	75.21	65.67	53.48	35.79	28.97	549.9
04	인천	북동	30˚	53.06	79.63	99.69	161.36	200.51	189.54	134.35	149.56	125.57	95.24	56.06	39.90	1011.5
